sample,input,lowpass,band_64_125,band_125_250,band_250_500,band_500_1k,band_1k_2k,band_2k_4k,band_4k_8k,band_8k_16k,highpass
302,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
303,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
304,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
305,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
306,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
307,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
308,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
309,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
310,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
311,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
312,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
313,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
314,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
315,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
316,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
317,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
318,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
319,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
320,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
321,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
322,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
323,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
324,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
325,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
326,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
327,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
328,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
329,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
330,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
331,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
332,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
333,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
334,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
335,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
336,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
337,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
338,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
339,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
340,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
341,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
342,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
343,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
344,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
345,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
346,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
347,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
348,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
349,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
350,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
351,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
352,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
353,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
354,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
355,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
356,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
357,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
358,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
359,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
360,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
361,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
362,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
363,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
364,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
365,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
366,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
367,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
368,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
369,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
370,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
371,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
372,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
373,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
374,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
375,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
376,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
377,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
378,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
379,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
380,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
381,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
382,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
383,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
384,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
385,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
386,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
387,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
388,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
389,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
390,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
391,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
392,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
393,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
394,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
395,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
396,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
397,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
398,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
399,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
400,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
401,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
402,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
403,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
404,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
405,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
406,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
407,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
408,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
409,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
410,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
411,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
412,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
413,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
414,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
415,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
416,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
417,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
418,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
419,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
420,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
421,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
422,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
423,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
424,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
425,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
426,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
427,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
428,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
429,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
430,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
431,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
432,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
433,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
434,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
435,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
436,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
437,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
438,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
439,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
440,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
441,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
442,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
443,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
444,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
445,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
446,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
447,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
448,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
449,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
450,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
451,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
452,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
453,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
454,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
455,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
456,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
457,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
458,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
459,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
460,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
461,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
462,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
463,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
464,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
465,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
466,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
467,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
468,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
469,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
470,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
471,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
472,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
473,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
474,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
475,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
476,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
477,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
478,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
479,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
480,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
481,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
482,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
483,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
484,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
485,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
486,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
487,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
488,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
489,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
490,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
491,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
492,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
493,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
494,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
495,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
496,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
497,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
498,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
499,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
500,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
501,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
502,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
503,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
504,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
505,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
506,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
507,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
508,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
509,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
510,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
511,1048576,17655808,17609728,17446912,16812032,14498816,7977984,759808,-18432,-7168,-4608
