sample,input,lowpass,band_64_125,band_125_250,band_250_500,band_500_1k,band_1k_2k,band_2k_4k,band_4k_8k,band_8k_16k,highpass
332,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
333,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
334,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
335,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
336,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
337,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
338,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
339,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
340,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
341,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
342,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
343,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
344,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
345,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
346,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
347,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
348,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
349,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
350,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
351,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
352,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
353,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
354,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
355,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
356,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
357,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
358,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
359,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
360,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
361,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
362,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
363,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
364,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
365,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
366,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
367,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
368,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
369,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
370,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
371,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
372,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
373,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
374,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
375,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
376,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
377,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
378,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
379,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
380,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
381,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
382,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
383,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
384,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
385,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
386,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
387,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
388,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
389,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
390,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
391,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
392,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
393,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
394,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
395,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
396,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
397,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
398,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
399,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
400,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
401,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
402,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
403,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
404,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
405,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
406,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
407,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
408,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
409,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
410,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
411,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
412,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
413,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
414,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
415,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
416,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
417,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
418,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
419,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
420,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
421,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
422,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
423,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
424,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
425,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
426,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
427,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
428,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
429,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
430,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
431,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
432,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
433,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
434,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
435,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
436,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
437,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
438,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
439,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
440,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
441,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
442,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
443,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
444,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
445,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
446,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
447,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
448,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
449,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
450,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
451,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
452,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
453,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
454,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
455,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
456,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
457,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
458,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
459,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
460,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
461,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
462,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
463,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
464,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
465,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
466,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
467,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
468,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
469,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
470,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
471,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
472,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
473,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
474,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
475,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
476,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
477,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
478,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
479,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
480,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
481,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
482,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
483,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
484,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
485,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
486,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
487,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
488,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
489,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
490,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
491,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
492,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
493,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
494,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
495,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
496,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
497,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
498,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
499,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
500,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
501,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
502,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
503,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
504,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
505,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
506,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
507,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
508,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
509,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
510,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
511,4194304,70623232,70438912,69787648,67248128,57995264,31911936,3039232,-73728,-28672,-18432
